,0
0,ANKRA2
1,DEK
2,FEN1
3,ECE1
4,NAV2
5,OSMR
6,ALPK3
7,PTAFR
8,FGFR3
9,CYFIP2
10,MTRNR2L8
11,LIG1
12,KIF11
13,YPEL3
14,CALCOCO1
15,RACGAP1
16,TNFRSF10B
17,IKBIP
18,PCLO
19,EPAS1
20,TMEM2
21,FAM210B
22,ERCC6L
23,DCK
24,FAM214A
25,PGPEP1
26,DBF4B
27,INCENP
28,RETSAT
29,CENPI
30,BLM
31,RAB37
32,ATAD2
33,ZNF219
34,ICAM1
35,LMCD1
36,BDKRB2
37,CIT
38,C1ORF228
39,GINS1
40,UBASH3B
41,TICRR
42,TUBB
43,KCNK6
44,SKA1
45,PTGES
46,SLFN5
47,GRHL3
48,SYTL2
49,KIAA0101
50,KANK3
51,LACC1
52,NEMP1
53,NUSAP1
54,KLF4
55,PBK
56,SHCBP1
57,BUB1B
58,ZNF367
59,NCAPH2
60,EPPK1
61,FANCI
62,GINS2
63,AURKB
64,OPTN
65,TIMELESS
66,NYNRIN
67,HIST1H2BK
68,RRM2
69,FANCG
70,MCM5
71,RAB17
72,CENPH
73,LMNB1
74,DSCC1
75,FAM72D
76,GRIN2C
77,SPDL1
78,PHLDA1
79,ARSA
80,RNF150
81,CDT1
82,SMIM10L2A
83,BRCA2
84,CENPM
85,KIF15
86,LATS2
87,MCM6
88,TMPRSS2
89,RFC2
90,BIRC3
91,FAM212B
92,HSPB8
93,PRC1
94,SKA3
95,ZNF710
96,EPHA2
97,SLC52A1
98,KDM4B
99,BLNK
100,APOBEC3C
101,UBE2C
102,GAD1
103,SLC29A1
104,MCM2
105,RP11-673C5.1
106,CCND1
107,DYRK1B
108,RNASEH2A
109,C16ORF45
110,CHAF1B
111,ARHGAP11A
112,SESN1
113,NCKAP5L
114,SERPINF1
115,ANO9
116,RFX5
117,MVP
118,TIMP3
119,TBC1D9
120,CENPE
121,GAS2L3
122,CCNB2
123,GSG2
124,MMS22L
125,SSPO
126,HMMR
127,RSPH1
128,POLA2
129,CENPK
130,C14ORF132
131,CDKN1A
132,HIST2H2BF
133,PLK1
134,ZNF433
135,PSMC3IP
136,CAPN8
137,PPM1D
138,SIN3B
139,SLC43A2
140,SAMD9
141,ESCO2
142,PTTG1
143,LTBP2
144,HIST1H2BD
145,ELF3
146,FIGNL1
147,CCNE2
148,RP11-611O2.3
149,CHAF1A
150,RGAG4
151,CAPN2
152,ZNF552
153,HSPA4L
154,PLK4
155,PLXNB2
156,KIF18A
157,MYO15B
158,IDUA
159,EZH2
160,TK1
161,POLH
162,FAM102A
163,TOP2A
164,KIFC1
165,PISD
166,RASGRP1
167,LRP10
168,TNFRSF10A
169,FANCA
170,CCNB1
171,KIF22
172,CDCA3
173,ARHGAP19
174,TP53I3
175,PRR11
176,PHGDH
177,MDM2
178,CEP78
179,MLPH
180,"BICDL2
"
181,CCNA2
182,TMEM97
183,GDF15
184,IRS2
185,TMPO
186,WHSC1
187,DNAJC9
188,B4GALT1
189,LXN
190,SMAD3
191,XRCC2
192,TCF19
193,RFC4
194,ORAI3
195,PPP1R3B
196,TSPYL2
197,PTK6
198,RP11-206L10.2
199,MELK
200,KCNF1
201,SEZ6L2
202,CDC25B
203,ORC1
204,CUL7
205,PEX11A
206,FANCD2
207,CENPO
208,FAM196A
209,PKMYT1
210,KIAA1217
211,TPSP2
212,AP000769.1
213,BCAS1
214,TMC4
215,KIAA1524
216,DTL
217,KRT15
218,HIST1H2AC
219,CDCA2
220,ACBD4
221,SMC2
222,STIL
223,DBF4
224,HJURP
225,ZNF331
226,B4GALNT1
227,EPS8L1
228,BTG2
229,DIAPH3
230,PHLDA3
231,GLS2
232,SEPT9
233,POLE
234,HMGB2
235,CXCL12
236,SRGAP2
237,PREX1
238,CEP55
239,IL1RN
240,TRAIP
241,DHRS13
242,RAD51AP1
243,FAM72A
244,GEN1
245,ZFYVE1
246,C19ORF66
247,STAT3
248,SPATA20
249,TRIP13
250,RNF207
251,TTK
252,MCM4
253,RRM1
254,ATAD5
255,SLBP
256,GSN
257,SPRYD4
258,SGO1
259,CDCA7
260,H1FX
261,DDB2
262,PCNA
263,HAUS8
264,IQGAP3
265,SERPINB5
266,CENPF
267,ADGRE5
268,ARRB1
269,MCM10
270,UNC13D
271,VMP1
272,ZWINT
273,HMGB1
274,FAM63A
275,CENPJ
276,NUF2
277,RECQL4
278,CDKN2C
279,KNSTRN
280,JAK1
281,HES2
282,ASPM
283,YPEL2
284,CDKN3
285,BRI3BP
286,ACTA2
287,BRIP1
288,PIK3R3
289,ANXA4
290,EPS8L2
291,POC1A
292,CDK1
293,NCAPG
294,KIF23
295,GRN
296,UCP2
297,NADSYN1
298,TP53INP1
299,MTHFD1
300,ADORA1
301,IP6K2
302,MCM7
303,GPR87
304,FSTL4
305,STMN1
306,DNMBP
307,NEDD9
308,GMNN
309,RAD51
310,ADAMTS7
311,PML
312,DEPDC1B
313,AURKA
314,ARRDC3
315,EXOSC8
316,USP1
317,MAF
318,MYBL2
319,E2F8
320,NDC80
321,TCOF1
322,SPATA18
323,NEK2
324,SUSD6
325,CPE
326,PSTPIP2
327,ZMAT3
328,DEPTOR
329,CDC6
330,ASF1B
331,CDCA5
332,MND1
333,SDSL
334,DHFR
335,PLEKHA6
336,WDR76
337,LIMK2
338,COL27A1
339,RBL1
340,TTLL3
341,USP35
342,ZNFX1
343,DSN1
344,LPIN3
345,SYTL1
346,HIST1H3E
347,HELLS
348,COL11A2
349,NCAPD3
350,TRAK1
351,BIRC5
352,TPX2
353,CDCA8
354,SMOX
355,FAS
356,FGB
357,CDC25A
358,TUBA1A
359,PRSS22
360,BRCA1
361,KIF20A
362,BUB1
363,CENPA
364,EPB41L1
365,PI4K2A
366,KPNA2
367,FAM72B
368,TIGAR
369,FBXO2
370,EXOC7
371,C14ORF79
372,BARD1
373,DUT
374,MKI67
375,CENPU
376,BBC3
377,MAD2L1
378,POLQ
379,ANKRD29
380,ZNF488
381,PRIM1
382,EXO1
383,CHTF18
384,HIVEP3
385,TONSL
386,GPSM2
387,RHOC
388,CSNK1G1
389,AREG
390,KNTC1
391,UBE2H
392,ANP32E
393,KIF2C
394,ZNF561
395,MFGE8
396,CHEK1
397,QPRT
398,LIF
399,IFITM10
400,MIS18A
401,ANK1
402,MXD1
403,KIF14
404,CASC5
405,TROAP
406,SPATS2L
407,CDC20
408,OIP5
409,YPEL5
410,KIF4A
411,MCM8
412,MAMDC4
413,KIF18B
414,CATSPERG
415,MXD4
416,ZNF44
417,SRGAP3
418,MCM3
419,RAD54L
420,PLXNB3
421,GPRC5A
422,LRP1
423,ZNF750
424,TSPYL1
425,FXYD3
426,UHRF1
427,FAM64A
428,HIST2H2BE
429,CCDC90B
430,GTSE1
431,MOV10
432,CKAP2L
433,FBXO5
434,PRICKLE2
435,KIF20B
436,SPC25
437,DEPDC1
438,GPR37L1
439,SPC24
440,TACC3
441,MAP3K10
442,DLGAP5
443,POLE2
444,JADE1
445,RP11-295K3.1
446,PSRC1
447,RFC5
448,FAM83D
449,PROM2
450,XPC
451,SPAG5
452,MORN2
453,WDR62
454,NEURL1B
455,ACP6
456,DUSP16
457,MASTL
458,NCAPG2
459,CDC45
460,SPTSSB
461,PIF1
462,COL6A1
463,E2F1
464,ZWILCH
465,TMEM63B
466,DNMT3B
467,WBP1
468,E2F2
469,NCAPH
470,DHTKD1
471,TOM1L2
472,UBE2T
473,AQP3
474,DONSON
475,ACER2
476,WDHD1
477,SPEG
478,FDXR
479,CCNF
480,"SGO2
"
481,FOXM1
482,CENPL
483,HHAT
484,LBR
485,PHF19
486,CENPN
487,ESPL1
488,FAM111B
489,SMC4
490,DQX1
491,LAMA3
492,NCAPD2
493,INSR
494,ITGA3
495,LONP1
496,ABAT
497,ANLN
498,PTPRH
499,DDIAS
