,0
0,MB
1,NXT2
2,SNHG1
3,NME1
4,FRAT2
5,PFDN2
6,TXNDC16
7,WWC3
8,ALDH9A1
9,EGR3
10,HSPA5
11,PC
12,PTER
13,TOP2B
14,NAGK
15,PHACTR2
16,IER3
17,CLU
18,CTSH
19,WDR77
20,PCTP
21,GTF2IP1
22,IER5
23,PUS7
24,SLC7A5P1
25,FAM214A
26,ATP6V0E2
27,C9ORF173
28,PRR15
29,CPNE2
30,LINC00867
31,LRP11
32,UTP14A
33,SMIM3
34,HYOU1
35,ZBTB41
36,HSPB6
37,TARP
38,FKBP4
39,ABCE1
40,SLC46A3
41,CGN
42,APPL2
43,GALNT12
44,MRPL4
45,TNS3
46,TGFBI
47,GARS
48,TXNIP
49,MRPS28
50,FNBP1L
51,KLHDC9
52,KHNYN
53,NOLC1
54,GRHL3
55,SYTL2
56,IGFBP4
57,TRAPPC1
58,ISOC2
59,UCK2
60,PA2G4
61,MRTO4
62,GSTZ1
63,YIPF1
64,FOXA1
65,KLHL12
66,EBNA1BP2
67,SEPT3
68,PIK3C2B
69,SH2D2A
70,SCP2
71,ASB12
72,CBFA2T3
73,PRSS8
74,TMBIM4
75,ATP9A
76,GALNT7
77,PSMB9
78,TMEM135
79,RFTN1
80,C17ORF62
81,UBL3
82,SLC25A15
83,LINC00520
84,SLC6A14
85,PAK1IP1
86,DHX33
87,LOC100289366
88,ZNF823
89,LOC100133461
90,CA12
91,KIAA1598
92,ATP1B1
93,CCNB1IP1
94,HIST1H2BH
95,NAB2
96,TM2D3
97,CARKD
98,LINC00963
99,SPG20OS
100,HSPB8
101,CHMP4C
102,NMI
103,TUFT1
104,LOC101928597
105,BRINP3
106,CMTR2
107,GLB1L2
108,CELSR2
109,SYNJ2BP
110,WDR74
111,HOXC6
112,SUMF1
113,DTX3L
114,SLC19A2
115,AGR2
116,MPZL2
117,MYC
118,SLC29A1
119,HSPH1
120,ODF1
121,CCND1
122,ZG16B
123,TSKU
124,MYBBP1A
125,GNS
126,IRF2BPL
127,TEN1
128,CLIC3
129,ATP2A3
130,RPA3OS
131,RFX5
132,EMG1
133,IL10RB
134,ACSL3
135,C11ORF52
136,RAB26
137,C10ORF25
138,CSTA
139,RND3
140,NPM3
141,C19ORF81
142,NOP2
143,AIM1
144,RPF2
145,CENPK
146,S100P
147,NPM1
148,RAPGEFL1
149,NOB1
150,MYO18A
151,MOAP1
152,TCEAL1
153,MITD1
154,BCL6
155,BTG1
156,TMEM106C
157,IARS
158,EPN3
159,PRR34-AS1
160,FAM216A
161,HSPA2
162,DERA
163,CCNE2
164,MIPEP
165,MAK16
166,PDZK1
167,CCDC53
168,PEX11B
169,TRAPPC6B
170,KIF18A
171,AGL
172,FAM21D
173,EFNA1
174,SDCBP
175,FAM177A1
176,DHRS1
177,SELENBP1
178,WDR43
179,CCDC84
180,ASMTL
181,FAM46B
182,PRR15L
183,CORO2A
184,KIAA1147
185,C10ORF32
186,FREM2
187,PISD
188,GRHL1
189,MKNK1-AS1
190,LRP10
191,BCS1L
192,LOC154761
193,UBR7
194,HILPDA
195,GREB1
196,DEGS1
197,CD3EAP
198,PCDH9
199,IFI6
200,LOC100287411
201,MLPH
202,PRMT3
203,VPS54
204,SIDT1
205,E2F6
206,HEATR5A
207,IMP4
208,CHST15
209,MUT
210,TIGD2
211,LOC100505478
212,BAMBI
213,LXN
214,BATF
215,GRB14
216,ZPR1
217,TFF1
218,ORAI3
219,NAT1
220,CYP2J2
221,SLC7A5
222,HSPA8
223,MAGED2
224,KIAA1324
225,FABP5
226,LYPD3
227,WDR54
228,GAL
229,VTCN1
230,EFEMP1
231,LINC01003
232,SARS
233,SNORA71B
234,PUS1
235,TDRG1
236,MRFAP1L1
237,HMGCS1
238,TMEM150C
239,ST3GAL1
240,SNHG15
241,C4ORF3
