,0
0,MB
1,NR2E3
2,FGG
3,PFDN2
4,NAV2
5,NFAM1
6,FLOT1
7,IL24
8,LPCAT3
9,EGR3
10,SEMA3F
11,PMAIP1
12,CTSH
13,MAT1A
14,SEMA5A
15,TMEM64
16,COL9A2
17,INHA
18,ZNF202
19,YPEL3
20,PUS7
21,MUC20
22,SNX33
23,FAM210B
24,TNS2
25,ATRNL1
26,PRR15
27,SEMA4C
28,SERINC2
29,GHR
30,FAM83A
31,DCAF4
32,SGSM2
33,ZNF778
34,FKBP4
35,ABCE1
36,CHSY1
37,RNF223
38,HSPD1
39,RAPH1
40,PINK1
41,CGN
42,MCF2L
43,ETS2
44,ABCA4
45,TXNIP
46,UBE2F
47,PLIN4
48,KCNK6
49,ABCG1
50,CLEC3A
51,CD22
52,PTGES
53,SYTL2
54,IGFBP4
55,IRS1
56,BCL2L11
57,RPS6KA3
58,DNAJA1
59,MAPKAPK3
60,SGK223
61,MRTO4
62,SESN3
63,NYNRIN
64,OLFM1
65,HES1
66,CBFA2T3
67,GALNT4
68,PRSS8
69,ATP9A
70,DNAJC1
71,VSIG10
72,GBP2
73,AMFR
74,PBXIP1
75,KAT2B
76,RP5-1198O20.5
77,TRERF1
78,SLC6A14
79,PCDH19
80,MIR1199
81,GPAT4
82,ERBB2
83,CA12
84,ENDOD1
85,KIAA1161
86,PPFIBP2
87,TMPRSS2
88,NAB2
89,HCAR3
90,AC138969.4
91,AFAP1L2
92,CLMP
93,RAMP1
94,HSPB8
95,FOSL2
96,MAPK6
97,IKZF2
98,CRACR2B
99,DDAH2
100,NPY1R
101,CELSR2
102,DTX3L
103,SLC19A2
104,GAD1
105,NCOA3
106,IL17RC
107,FAM20C
108,GRB7
109,PSCA
110,SLC29A1
111,HSPH1
112,CCDC58
113,GRAMD2
114,CCND1
115,TPBG
116,ZG16B
117,TSKU
118,RCL1
119,IRF2BPL
120,GPR68
121,ATP2A3
122,SPACA6
123,SYTL5
124,ACSL3
125,TBC1D9
126,RAB26
127,CSTA
128,IGFBP3
129,MRPL3
130,SLC25A25
131,NOP2
132,FAM171B
133,SSPO
134,AFF3
135,NPM1
136,RAPGEFL1
137,PALLD
138,RAI14
139,PARP14
140,PSD4
141,MARS
142,SLC43A2
143,TUBB3
144,POLR3G
145,ELF3
146,GRIK3
147,APOA1
148,WIPF1
149,AEN
150,MAK16
151,TMEM86A
152,SPINK4
153,DRD1
154,BCL3
155,PDZK1
156,ARHGEF28
157,ADCY6
158,SH3BP4
159,MYBL1
160,SELENBP1
161,WDR43
162,TRGV9
163,GPC1
164,TGFB3
165,CORO2A
166,FAM107B
167,RASGRP1
168,ITPRIPL2
169,LDLRAD3
170,RAB3D
171,RPUSD1
172,ESR1
173,LRP10
174,AP1S2
175,GREB1
176,DEGS1
177,ABCD1
178,KCNQ5
179,PRMT3
180,"BICDL2
"
181,E2F6
182,BCL9L
183,PBX1
184,SERHL2
185,IGSF1
186,NEIL2
187,ACOX2
188,CHST15
189,ALDH3B2
190,ALOX15
191,NR5A2
192,BAMBI
193,TACC1
194,LXN
195,ZNF703
196,ZPR1
197,DNAJC4
198,TFF1
199,CYP2J2
200,C15ORF59
201,SLC7A5
202,HSPA8
203,PTK6
204,CHRD
205,SLC2A14
206,THBS1
207,FABP5
208,LYPD3
209,RHOD
210,RABEPK
211,VTCN1
212,EFEMP1
213,SDC1
214,HMGCS1
215,TMEM150C
216,BCAS1
217,TMC4
218,DNASE1
219,NOC3L
220,"LARGE2
"
221,SLC16A1
222,DDX21
223,TCN1
224,MYEOV
225,LAMB2
226,CCNA1
227,ARHGDIG
228,CTDSP1
229,EPS8L1
230,STRA6
231,BTG2
232,CTNND2
233,SOX13
234,MARCKS
235,RET
236,GALNT6
237,SALL4
238,CXCL12
239,ALDH4A1
240,GATS
241,ACSS3
242,SAMD11
243,ERBB3
244,HCAR1
245,RBM47
246,PRSS23
247,PXMP4
248,CAP2
249,NECAB1
250,TEX14
251,PM20D2
252,BRIX1
253,FASN
254,GRM4
255,PDLIM3
256,TSC22D3
257,PTP4A1
258,GPER1
259,ELFN2
260,PLD6
261,FAM84A
262,TRGC1
263,ZNF423
264,TFF3
265,BASP1
266,S100A7
267,AC240274.1
268,ADCY9
269,SSR3
270,TENM4
271,RNF144B
272,LIMA1
273,INPP4B
274,AMZ1
275,ARRB1
276,FURIN
277,ENSAP2
278,SAT1
279,CERS4
280,SYTL4
281,TJP2
282,HSP90AA1
283,AMER1
284,GPC6
285,BRINP2
286,EFR3B
287,PADI3
288,ASCL1
289,PIK3R3
290,NPNT
291,TTC9
292,MREG
293,ATP6V0A4
294,SUOX
295,HID1
296,SYT8
297,NLN
298,TP53INP1
299,ADORA1
300,SQLE
301,HSPE1
302,IGF1R
