,0
0,OSR1
1,NDN
2,RAI2
3,JAM2
4,TMEM100
5,OXTR
6,SHE
7,KRT15
8,FHL1
9,LEP
10,GRAMD3
11,HSPB2
12,TSPAN6
13,SERHL2
14,LMOD1
15,PTRF
16,DPYSL2
17,OGN
18,GPRASP1
19,CYYR1
20,RNF128
21,PKD2
22,PCDH18
23,ARID5A
24,MEOX1
25,DPT
26,TCEAL7
27,GABRE
28,MICU3
29,C16ORF89
30,RARRES1
31,DLK1
32,IRX4
33,ADAMTS5
34,TM4SF18
35,AOX1
36,ANXA1
37,SPARCL1
38,HCAR3
39,ITIH2
40,KLK6
41,MAB21L1
42,GABRP
43,NDNF
44,LOC202025
45,SYNM
46,PPL
47,SLC6A14
48,LYVE1
49,GAS1
50,MPPED2
51,CYP26A1
52,TGFBR3
53,LRRN4CL
54,DAAM2
55,LPL
56,EHF
57,GPC3
58,PDLIM3
59,FMO2
60,ACTA2
61,EPHX2
62,IL33
63,UGT2B28
64,CDO1
65,SPRY2
66,ABCA6
67,TRIM29
68,OLFML3
69,DCN
70,CFD
71,TMTC1
72,KRT5
73,CA4
74,ADIPOQ
75,CBX7
76,IGF2
77,FOS
78,SOSTDC1
79,CDC42EP5
80,SCN4B
81,SEMA5A
82,HOXA9
83,ID4
84,GLT8D2
85,MIR30C2
86,FGF2
87,PENK
88,THRSP
89,SLC7A3
90,TRIL
91,ZNF662
92,TGFBR2
93,MEIS2
94,PDE2A
95,FAT2
96,HOXA3
97,IL17RD
98,PLSCR4
99,STC2
100,XDH
101,AMIGO2
102,LHFP
103,NRN1
104,OLFML1
105,PHYHD1
106,ANXA3
107,ANKRD30A
108,EGFLAM
109,LOC100507248
110,CCL28
111,TCF7L2
112,F3
113,GHR
114,PTN
115,CTF1
116,ADD3
117,FOSB
118,MATN2
119,SRPX
120,ANKRD35
121,C8ORF88
122,SCUBE2
123,ZNF334
124,APOD
125,MIA
126,FGF1
127,MAMDC2
128,ADAMTS9-AS2
129,PPARG
130,ANO1
131,CX3CL1
132,SCGB2A2
133,PI15
134,SDPR
135,EGR2
136,KRT17
137,"LOC100505614
"
138,PLIN4
139,CRYAB
140,PRIMA1
141,C2ORF40
142,FTO
143,LIFR
144,STAC2
145,RND3
146,ZNF204P
147,IGF1
148,NFIB
149,SH3BGRL2
150,SLPI
151,PELI1
152,CRACR2B
153,TFAP2C
154,AKR1C3
155,NTN4
156,CCDC3
157,PON3
158,AOC3
159,MYLK
160,FIGF
161,PROS1
162,CCL21
163,TESC
164,GSTM1
165,DSC3
166,RELN
167,NR2F1
168,WASF3
169,CMTM7
170,FAM129A
171,MYBPC1
172,EBF1
173,GPIHBP1
174,IGSF10
175,IGFBP6
176,VTCN1
177,IRX1
178,SCARA5
179,CAPN6
180,CRISPLD1
181,FHOD3
182,KRT6B
183,ROPN1
184,CAPN11
185,CITED1
186,TCN1
187,TAC1
188,TAGLN
189,HYMAI
190,KLF4
191,ADHFE1
192,CFH
193,NDRG2
194,INMT
195,SLC28A3
196,PROL1
197,ARL4A
198,LINC00087
199,FBLN5
200,FXYD1
201,SLIT2
202,PIP
203,INHBB
204,EGR1
205,CSRP1
206,EDN3
207,HLF
208,TMEM178A
209,VIPR1
210,SERPING1
211,PDZK1IP1
212,HAS3
213,DEFB1
214,GPX3
215,ENPP2
216,RNF150
217,BBOX1
218,CLDN11
219,CES1
220,LOC100131993
221,AK5
222,SCGB2A1
223,PTHLH
224,SERHL
225,SAA2
226,MXI1
227,APCDD1
228,GPM6B
229,NTRK2
230,ALDH1A1
231,WLS
232,FABP4
233,IGKV4-1
234,CD200
235,KRT14
236,IFFO2
237,CLDN8
238,RSPO3
239,EGR3
240,HBA1
241,ALOX15B
242,RASSF6
243,HSPB6
244,ATF3
245,RGS2
246,SCGB3A1
247,TMEM98
248,MUCL1
249,PTGDS
250,GSTM2
251,ITGA7
252,KCNMB1
253,CLEC3B
254,FMO1
255,NLRP2
256,OLFM4
257,TNXB
258,TSPAN7
259,KIT
260,NR3C2
261,EGF
262,LOC100131541
263,HPGD
264,CHRDL1
265,NGFR
266,KLK5
267,PPAP2B
268,GAS6
269,CRIM1
270,PDLIM1
271,OLFML2A
272,LAMB3
273,FAM189A2
274,SEMA3G
275,ADH1C
276,CSTA
277,TFPI2
278,ARHGAP36
279,KLHL13
280,AZGP1
281,PDGFD
282,ACSM3
283,ZBTB16
284,TCF7L1
285,HMGCS2
286,KCTD14
287,PLTP
288,PLIN1
289,CALML3
290,PDZK1
291,GSTP1
292,HOXA5
293,CAV1
294,ELF5
295,PAMR1
296,FCGBP
297,PEG3
298,TMEM255A
299,TSHZ2
300,CCL14
301,BOC
302,SASH1
303,CDH3
304,TCEAL2
305,LGR6
306,MME
307,DIRAS3
308,RBP4
309,ELOVL7
310,CTSG
311,FZD7
312,ABCA9
313,COL17A1
314,ROPN1B
315,TNN
316,LOC100507273
317,RBP7
318,IL17B
319,PDGFA
320,PROM1
321,RERGL
322,PELI2
323,GGTA1P
324,PPP1R14A
325,MIR205HG
326,TENM2
327,MRC1
328,ADH1B
329,CXCL12
330,PDGFRL
331,LINC01088
332,FAM150B
333,MYL9
334,EMCN
335,ARHGAP19
336,MFAP4
337,HSD17B2
338,CYR61
339,NTF4
340,AFAP1L2
341,CFI
342,MIR100HG
343,SCGB1D2
344,ITM2A
345,SOCS2
346,LTBP2
347,PLEKHA4
348,HBB
349,LOC100288911
350,PAK3
351,WIF1
352,G0S2
353,SAMD5
354,SFRP1
355,PTGS2
356,LTF
357,GOLGA8B
358,FABP7
359,SOX10
360,GEM
361,TSPAN8
362,ZNF385B
363,COL6A6
364,PIGR
365,MYH11
366,PTPRZ1
367,IGJ
368,ADAMTS1
369,FZD1
370,ANKRD29
371,PIK3C2G
372,GSTM5
373,FAM46B
374,RNF39
375,ACKR1
376,CNN1
377,TIMP4
378,SLC27A6
379,SERPINB5
380,MIR143HG
381,ACTG2
382,SGCE
383,CYP2J2
384,CCDC8
385,RBMS3
386,ITIH5
387,CLDN5
388,CD34
