,0
0,ITIH2
1,SLC28A3
2,TNN
3,FTO
4,ADRA2A
5,EGR3
6,PAK3
7,GGTA1P
8,CLU
9,DIRAS3
10,PMAIP1
11,BBOX1
12,KCNMB1
13,SEMA5A
14,CRIM1
15,SCGB1D2
16,KIF11
17,ZNF204P
18,RACGAP1
19,FMO1
20,RBMS3
21,ID4
22,NOSTRIN
23,ANKRD35
24,HMOX1
25,PLSCR4
26,KCNJ3
27,SLIT2
28,TIMP4
29,EBF1
30,GHR
31,CLDN5
32,BLM
33,TCF7L2
34,FOS
35,HSPB6
36,PTGS2
37,GAS6
38,FOSB
39,GINS1
40,MFAP4
41,LOC100506979
42,EMCN
43,ZBTB16
44,UGT2B28
45,PLIN4
46,HLF
47,CES1
48,TAGLN
49,MMP1
50,PI15
51,KIAA0101
52,FXYD1
53,STAC2
54,MIR100HG
55,TNXB
56,CLDN8
57,F3
58,NUSAP1
59,KLF4
60,COL6A6
61,PBK
62,CMPK2
63,BUB1B
64,ZNF367
65,FANCI
66,EPHX2
67,KIT
68,BGN
69,SOSTDC1
70,CCL14
71,"LOC101929504
"
72,COL10A1
73,ZNF334
74,RRM2
75,LMNB1
76,AKR1C3
77,LGR6
78,ADAMTS1
79,CDC7
80,COL5A2
81,FAM72D
82,SLC6A14
83,RNF150
84,TESC
85,ADHFE1
86,TMEM100
87,EDNRB
88,CCDC3
89,KIF15
90,SCN4B
91,ANO1
92,AGT
93,FKBP5
94,RASSF6
95,CDH3
96,OLFML1
97,MIR205HG
98,HCAR3
99,RNF39
100,AFAP1L2
101,COMP
102,MMP9
103,PRC1
104,ARHGAP36
105,SLC27A6
106,CITED1
107,GABRE
108,CFI
109,LOC100507248
110,CRACR2B
111,KLK5
112,FOXI1
113,NR3C2
114,FLRT3
115,MATN2
116,CD248
117,SPAG1
118,PTGDS
119,FHOD3
120,GSTM2
121,UBE2C
122,RERGL
123,KLHL13
124,HBB
125,FBLN5
126,CCND1
127,PTRF
128,ARNT2
129,LOC202025
130,SH3BGRL2
131,CKS2
132,INMT
133,PDGFA
134,RNF139-AS1
135,SCGB2A1
136,RAB26
137,CENPE
138,CSTA
139,RND3
140,EHD2
141,FZD7
142,HSD17B2
143,AOC3
144,GAS2L3
145,HLA-DQB2
146,FIGF
147,COL2A1
148,LPL
149,GSTM5
150,MYBPC1
151,APOD
152,"LOC100505614
"
153,FN1
154,AK5
155,KRT17
156,HMMR
157,S100P
158,TPRG1
159,NFIB
160,DUSP6
161,WLS
162,MAB21L1
163,ANXA3
164,ADIPOQ
165,SCUBE2
166,PPAPDC1A
167,PTTG1
168,MME
169,TMTC1
170,KRT14
171,KRT5
172,WISP1
173,ARID5A
174,LTBP2
175,MAMDC2
176,CCNE2
177,TFPI2
178,MIR143HG
179,AOX1
180,RASL10A
181,CA4
182,PDZK1
183,IGKC
184,IRX4
185,RARRES1
186,ABCA9
187,EZH2
188,COL11A1
189,PCDH18
190,DPT
191,FAM46B
192,TOP2A
