,0
0,ITIH2
1,SLC28A3
2,TNN
3,FTO
4,EGR3
5,CD302
6,CLGN
7,PAK3
8,GGTA1P
9,DIRAS3
10,PMAIP1
11,BBOX1
12,KCNMB1
13,PCDHGA9
14,SEMA5A
15,CRIM1
16,SCGB1D2
17,KIF11
18,ZNF204P
19,RACGAP1
20,FMO1
21,RBMS3
22,ID4
23,ANKRD35
24,HMOX1
25,PLSCR4
26,KCNJ3
27,SLIT2
28,TIMP4
29,KRT23
30,EBF1
31,GHR
32,CLDN5
33,BLM
34,ITGA10
35,TCF7L2
36,GNAI1
37,FOS
38,HSPB6
39,PTGS2
40,GAS6
41,PLA2G4A
42,PRSS2
43,FOSB
44,GINS1
45,MFAP4
46,LOC100506979
47,EMCN
48,ZBTB16
49,UGT2B28
50,TXNIP
51,PLIN4
52,ZNF521
53,HLF
54,CES1
55,TAGLN
56,CLEC3A
57,PI15
58,MMP1
59,KIAA0101
60,ST5
61,FXYD1
62,STAC2
63,MIR100HG
64,TNXB
65,CLDN8
66,F3
67,NUSAP1
68,KLF4
69,COL6A6
70,PBK
71,CMPK2
72,BUB1B
73,ZNF367
74,FANCI
75,EPHX2
76,C1ORF116
77,KIT
78,SOSTDC1
79,CCL14
80,"LOC101929504
"
81,COL10A1
82,ZNF334
83,RRM2
84,LMNB1
85,AKR1C3
86,ANXA8
87,LGR6
88,ADAMTS1
89,CDC7
90,COL5A2
91,FAM72D
92,SLC6A14
93,RNF150
94,TESC
95,EVA1C
96,ADHFE1
97,TMEM100
98,CCDC3
99,KIF15
100,SCN4B
101,ANO1
102,AGT
103,RASSF6
104,CDH3
105,OLFML1
106,MIR205HG
107,HCAR3
108,RNF39
109,AFAP1L2
110,COMP
111,MMP9
112,PRC1
113,ARHGAP36
114,SLC27A6
115,CITED1
116,GABRE
117,CFI
118,LOC100507248
119,CRACR2B
120,KLK5
121,NR3C2
122,MATN2
123,SPAG1
124,PTGDS
125,FHOD3
126,GSTM2
127,UBE2C
128,RERGL
129,KLHL13
130,HBB
131,GRAMD2
132,FBLN5
133,PTRF
134,ARNT2
135,LOC202025
136,SH3BGRL2
137,CKS2
138,INMT
139,PDGFA
140,RNF139-AS1
141,SCGB2A1
142,RAB26
143,CENPE
144,CSTA
145,RND3
146,FZD7
147,HSD17B2
148,AOC3
149,MMP7
150,GAS2L3
151,FIGF
152,LPL
153,GSTM5
154,MYBPC1
155,APOD
156,"LOC100505614
"
157,FN1
158,AK5
159,KRT17
160,HMMR
161,S100P
162,LY75
163,TPRG1
164,NFIB
165,WLS
166,MAB21L1
167,ANXA3
168,ADIPOQ
169,SCUBE2
170,PPAPDC1A
171,PTTG1
172,PVALB
173,MME
174,TMTC1
175,KRT14
176,KRT5
177,WISP1
178,ARID5A
179,LTBP2
180,AMT
181,MAMDC2
182,CCNE2
183,TFPI2
184,MIR143HG
185,AOX1
186,CA4
187,PDZK1
188,DMKN
189,IRX4
190,RARRES1
191,ABCA9
192,EZH2
