,0
0,MUC1
1,H1F0
2,IFI16
3,IDH1
4,PILRB
5,FTO
6,S100A6
7,FLOT1
8,HSPA5
9,RPL10A
10,CPA3
11,IER3
12,ATP1A1
13,FLNB
14,CRIM1
15,SCGB1D2
16,KDELR2
17,GTF2IP1
18,ALG8
19,RPS13
20,ID4
21,MMP2
22,ADIRF
23,PPA1
24,SEC31A
25,CIRBP
26,SRGN
27,RPL39
28,SUMO2
29,REPIN1
30,PTGES3
31,RPL23A
32,CYCS
33,NPTN
34,MAOB
35,HLA-A
36,KLHL21
37,RPSA
38,POLR2I
39,APLP2
40,HSPD1
41,LAPTM4B
42,TGFBI
43,TXNIP
44,TUBB
45,UQCRB
46,FNBP1L
47,AHNAK
48,LAP3
49,IGK
50,TAGLN
51,ACTN4
52,KIAA0101
53,IGFBP4
54,NFKBIA
55,RPLP0P6
56,UQCRH
57,PRDX4
58,TPM1
59,COL1A2
60,RPS2
61,TRIM28
62,FOXA1
63,"RSRP1
"
64,IFI30
65,RPL38
66,TOB1
67,TCEA1
68,KIT
69,LAMP1
70,H3F3B
71,CCL14
72,MT1G
73,XPO1
74,MT2A
75,CD74
76,TACSTD2
77,ACTN1
78,ANXA8
79,GBP2
80,SLC25A5
81,WFDC2
82,COL5A2
83,GSTK1
84,ATP5F1
85,ALCAM
86,SLC6A14
87,C2CD5
88,HINT1
89,PEBP1
90,COL1A1
91,SNRPD2
92,YWHAE
93,TM9SF2
94,CA12
95,RPL17
96,CCL2
97,RPL18
98,IFI27
99,CDH3
100,DCP2
101,IGLL3P
102,SERPINA3
103,CTSB
104,BHLHE41
105,MMP9
106,HDAC1
107,NPIPB5
108,CITED1
109,IGLC7
110,UBA1
111,C6ORF62
112,OLFML2B
113,TUBB4B
114,CD81
115,NPY1R
116,CD151
117,RGPD8
118,MATN2
119,AGR2
120,TPM2
121,NUP43
122,MYC
123,HBB
124,PPIB
125,DDX5
126,PCBP1
127,TPBG
128,PTOV1
129,MT1HL1
130,HLA-DRB1
131,RPS27A
132,SERPINF1
133,QARS
134,ANPEP
135,RPL13A
136,CDK5RAP3
137,TBC1D9
138,DNAJC12
139,CD63
140,WDR83OS
141,A2M
142,IGFBP3
143,PTPRF
144,NAP1L1
145,MRPL3
146,HLA-DMA
147,MMP7
148,COL4A5
149,C1S
150,CXCL13
151,AIM1
152,APOD
153,DDR1
154,FN1
155,KRT17
156,EIF3H
157,S100P
158,NPM1
159,DDX39B
160,RPS5
161,LOC100505584
162,TCEAL1
163,RPS16
164,BTG1
165,LRIG1
166,EVL
167,SCUBE2
168,LYZ
169,KRT14
170,SRSF5
171,KRT5
172,FAM188A
173,IGFBP7
174,SRP14
175,TOMM7
176,LIPA
177,IRX5
178,CREG1
179,SPON2
180,PDZK1
181,EGFL6
182,HNRNPK
183,ITPR1
184,EFNA1
185,IGKC
186,SDCBP
187,KRT19
188,DPT
189,SERPINE2
190,SNRPB2
191,ALDH2
192,ATHL1
193,PROL1
194,REEP5
195,SORL1
196,RPS20
197,RPL11
198,C4A
199,HNRNPA1P10
200,RPS4X
201,RPL41
202,MT1F
203,SCGB2A2
204,SUB1
205,MLPH
206,SEPW1
207,RAN
208,TUBA1B
209,KRT6B
210,IMPDH2
211,CLTC
212,SET
213,SOX4
214,CHIT1
215,LTBP3
216,MAGED2
217,HSPA8
218,LOC652493
219,SLC25A3
220,PABPC1
221,KIAA1324
222,SLC39A6
223,GEM
224,RPL8
225,RPL26
226,MYH11
227,VTCN1
228,CDH1
229,TUBA1C
230,IGFBP2
231,VIM
232,PNRC2
233,GSTP1
234,EIF3E
235,SAA2
236,LGALS1
237,MT1H
238,MARCKSL1
239,CTGF
240,COX6C
241,AHCY
242,CBX7
243,KRT15
244,HIST1H2AC
245,IGLV2-23
246,MKNK2
247,NCL
248,RBBP7
249,LAMB2
250,PDCD4
251,ITGB2
252,ACADVL
253,SPARC
254,MORF4L2
