,0
0,ANKRA2
1,HMGA1
2,DEK
3,FEN1
4,S100A6
5,ALPK3
6,ESPN
7,HSF4
8,CTSH
9,CYFIP2
10,MTRNR2L8
11,LIG1
12,KIF11
13,YPEL3
14,CALCOCO1
15,RACGAP1
16,TNFRSF10B
17,PCLO
18,FAM210B
19,ADIRF
20,ERCC6L
21,FAM214A
22,PGPEP1
23,DBF4B
24,INCENP
25,FAM83A
26,CENPI
27,BLM
28,KDM5B
29,SGSM2
30,FKBP4
31,GINS1
32,HSPD1
33,TICRR
34,RAPH1
35,PINK1
36,TUBB
37,TXNIP
38,AHNAK
39,KHNYN
40,SKA1
41,SYTL2
42,KIAA0101
43,LACC1
44,NFKBIA
45,NUSAP1
46,ZNF385A
47,GOLGB1
48,PBK
49,SHCBP1
50,BUB1B
51,ZNF367
52,EPPK1
53,FANCI
54,GINS2
55,AURKB
56,OPTN
57,TIMELESS
58,NYNRIN
59,MBNL2
60,NDC1
61,OLFM1
62,TRAP1
63,RRM2
64,MCM5
65,PRSS8
66,CENPH
67,ACSS1
68,LMNB1
69,RASEF
70,DSCC1
71,SLC25A5
72,TTF2
73,PBXIP1
74,SPDL1
75,KAT2B
76,LPIN2
77,H2AFX
78,PCDH19
79,CREBRF
80,CDT1
81,SMIM10L2A
82,BRCA2
83,ERBB2
84,KIF15
85,MCM6
86,FKBP5
87,ATP1B1
88,TMPRSS2
89,RFC2
90,XPOT
91,HSPB8
92,PRC1
93,SKA3
94,ZNF710
95,KIAA0513
96,TUBB4B
97,FBXO25
98,CRACR2B
99,CTNND1
100,SLC19A2
101,UBE2C
102,CDCA4
103,NCOA3
104,IL17RC
105,TPM2
106,SLC29A1
107,MCM2
108,RP11-673C5.1
109,DYRK1B
110,RNASEH2A
111,SLC7A1
112,CKS2
113,ARHGAP11A
114,TSKU
115,SESN1
116,ANO9
117,ATP2A3
118,ZNF217
119,RFX5
120,MVP
121,ACSL3
122,TIMP3
123,TBC1D9
124,RAB26
125,CENPE
126,CSTA
127,GAS2L3
128,CCNB2
129,NBR1
130,GSG2
131,SSPO
132,C14ORF132
133,CDKN1A
134,PLK1
135,GINS4
136,PSD4
137,PPM1D
138,SLC43A2
139,SLC7A8
140,BTG1
141,STEAP3
142,SFPQ
143,PTTG1
144,HIST1H2BD
145,POLR3G
146,ELF3
147,SULF2
148,SHROOM3
149,RP11-611O2.3
150,CHAF1A
151,RGAG4
152,ILF2
153,BCL3
154,NUP188
155,PLK4
156,PLXNB2
157,SH3BP4
158,MYO15B
159,LMNB2
160,SDCBP
161,IDUA
162,SELENBP1
163,AKAP9
164,EZH2
165,TK1
166,TOP2A
167,CORO2A
168,KIFC1
169,TRAFD1
170,LRR1
171,FAM107B
172,PISD
173,ITPRIPL2
174,ESR1
175,LRP10
176,FANCA
177,CCNB1
178,KIF22
179,CDCA3
180,JUP
181,TP53I3
182,AP1S2
183,GREB1
184,DEGS1
185,DDX39A
186,PRR11
187,PHGDH
188,MDM2
189,MLPH
190,"BICDL2
"
191,TUBA1B
192,PBX1
193,BCAM
194,SERHL2
195,CCNA2
196,TMEM97
197,TMPO
198,WHSC1
199,DNAJC9
200,SAPCD2
201,LXN
202,SMAD3
203,BAMBI
204,XRCC2
205,TCF19
206,RFC3
207,RFC4
208,TFF1
209,ORAI3
210,BAG1
211,TSPYL2
212,ARL6IP1
213,PTK6
214,MELK
215,CBX2
216,SEZ6L2
217,DNMT1
218,ORC1
219,LYPD3
220,CUL7
221,TUBA1C
222,TP53INP2
223,FANCD2
224,CENPO
225,KIAA1217
226,PKMYT1
227,TMEM150C
228,AP000769.1
229,BCAS1
230,TMC4
231,KIAA1524
232,HIST1H2AC
233,SLC16A1
234,CDCA2
235,MKNK2
236,STIL
237,DBF4
238,HJURP
239,LAMB2
240,B4GALNT1
241,BCL2L1
242,EPS8L1
243,BTG2
244,PHLDA3
245,POLE
246,CXCL12
247,HMGB2
248,ALDH4A1
249,CEP55
250,ACSS3
251,TMEM59
252,FAM72A
253,GEN1
254,ERBB3
255,HCAR1
256,RBM47
257,ZFYVE1
258,PRSS23
259,PXMP4
260,NASP
261,H2AFZ
262,SPATA20
263,MYO6
264,GSTM3
265,TEX14
266,TRIP13
267,ATP8B2
268,TTK
269,TSC22D3
270,MCM4
271,SSRP1
272,GSN
273,SGO1
