,0
0,MB
1,H1F0
2,RAD51C
3,SNHG1
4,NME1
5,PFDN2
6,FEN1
7,IFIT1
8,NOL11
9,EGR3
10,HSPA5
11,CLU
12,IER3
13,EEF1A1P9
14,NAA50
15,ISCU
16,TMEM64
17,GTF2IP1
18,FAM96A
19,ADIRF
20,FAM214A
21,SSB
22,PPA1
23,NDUFAF2
24,G6PD
25,ARPC5L
26,NUP35
27,COX4I1
28,EIF3CL
29,SLC38A2
30,"ND2
"
31,RAD23A
32,TRIAP1
33,LRP11
34,RPL23A
35,CYCS
36,DIMT1
37,C2ORF69
38,TPI1
39,FKBP4
40,CNBP
41,ABCE1
42,RPSA
43,PHB
44,GINS1
45,MRPL16
46,HSPD1
47,MSMO1
48,PHB2
49,BOLA3
50,TUBB
51,TXNIP
52,DYNLT3
53,LAP3
54,COA4
55,ADRM1
56,NOLC1
57,SYTL2
58,IGFBP4
59,DNAJA1
60,NFKBIA
61,RPLP0P6
62,AMD1
63,VDAC1
64,MRFAP1
65,PA2G4
66,PBK
67,RPS2
68,GTF3A
69,SF3B5
70,FOXA1
71,POLR3K
72,TOB1
73,RNPS1
74,RRM2
75,PTMAP5
76,DNAJC1
77,UNG
78,TACSTD2
79,SLC1A5
80,TMEM135
81,PPP3CA
82,SLC25A5
83,UBL3
84,MRPL22
85,DCAF6
86,C14ORF166
87,DPM1
88,CD47
89,CA12
90,CCNG1
91,MCM6
92,HIST1H4C
93,ATP1B1
94,YIF1A
95,RPL31
96,CDH3
97,TPRKB
98,SERF2
99,XPOT
100,APRT
101,UTP18
102,SERPINA3
103,OSBPL9
104,MRPL14
105,EIF5A
106,HSPB8
107,SNRPD1
108,PRC1
109,CHCHD10
110,CBWD1
111,MAPK6
112,SMIM15
113,UBA1
114,TUBB4B
115,CD81
116,NPY1R
117,CELSR2
118,ATP6V0B
119,TRIM37
120,DTX3L
121,SLC19A2
122,UBE2C
123,NCOA3
124,RANBP1
125,ZMPSTE24
126,HSPH1
127,MCM2
128,PPIB
129,CCND1
130,RNASEH2A
131,ARNT2
132,DDX5
133,PCBP1
134,TPBG
135,CKS2
136,NHP2
137,C19ORF33
138,TSKU
139,DKK1
140,IRF2BPL
141,CCDC47
142,ZNF217
143,RFX5
144,GBAS
145,EMG1
146,SYTL5
147,EIF4A1
148,ACSL3
149,RPL13A
150,CD63
151,ATP6
152,ATP5J
153,SRSF1
154,CSTA
155,MRPL3
