,0
0,RPL26
1,ATP6AP2
2,TMSB4X
3,SLC12A2
4,SNRPD2
5,SDCBP
6,RPL36A
7,GAPDH
8,TOMM20
9,RPS25
10,PGAM1
11,SUMO2
12,HEBP1
13,MGST1
14,HSPB1
15,SMIM14
16,ERH
17,CST3
18,BASP1
19,RPL23A
20,EIF4B
21,BNIP3
22,RPL22L1
23,NACA
24,HSP90AB1
25,NDUFA4
26,PSMA6
27,CYC1
28,S100A11
29,EMG1
30,NOP10
31,MORF4L1
32,UQCRH
33,RPL36
34,DYNLL1
35,S100A9
36,ARL6IP5
37,CTSA
38,CLU
39,BTG1
40,UBA52
41,SERINC3
42,NAA20
43,IRX3
44,TSPAN13
45,PPIA
46,SNRPG
47,KRT8
48,SNRPB
49,HIST1H1C
50,HSP90B1
51,IER3
52,HINT1
53,CEBPB
54,SEPP1
55,EPCAM
56,S100A10
57,MIF
58,TMSB10
59,RPL6
60,RPL39
61,PSMB4
62,PTPLAD1
63,S100A8
64,AHSA1
65,MDH1
66,VAMP8
67,ATP5G3
68,TUBA1A
69,CREG1
70,CSDE1
71,VDAC2
72,PKM
73,SLC38A1
74,UCP2
75,EIF3K
76,UQCRFS1
77,CTSD
78,DSTN
79,TKT
80,CYCS
81,RPLP1
82,PAICS
83,FXYD3
84,KARS
85,COX7A2
86,ASS1
87,TXNIP
88,RPS15
89,ANXA2
90,RPL11
91,CAPNS1
92,XPOT
93,CDC20
94,TFRC
95,HSPA1B
96,RPSA
97,OAZ1
98,PSMB7
99,LDHA
