,0
0,MB
1,H1F0
2,HSP90B1
3,RAD51C
4,SNHG1
5,NME1
6,PFDN2
7,IFIT1
8,NOL11
9,EGR3
10,RAB10
11,HSPA5
12,TOP2B
13,CLU
14,JTB
15,ISCU
16,TYMS
17,PRDX6
18,TMEM64
19,GTF2IP1
20,IER5
21,RACGAP1
22,RPS13
23,RARS
24,ADIRF
25,SSB
26,"LINC01003
"
27,NDUFAF2
28,PRDX1
29,LDOC1
30,EIF3CL
31,SLC38A2
32,"ND2
"
33,LRP11
34,RPL39
35,SUMO2
36,PTGES3
37,CYCS
38,NPTN
39,ISOC1
40,SUMO1
41,C2ORF69
42,HLA-A
43,FKBP4
44,NCOA4
45,ABCE1
46,DHX40
47,PHB
48,CASC4
49,ITM2B
50,MRPL16
51,PHB2
52,SNRPG
53,BOLA3
54,TUBB
55,TXNIP
56,DYNLT3
57,COA4
58,ADRM1
59,NOLC1
60,SYTL2
61,IGFBP4
62,MRPS24
63,DNAJA1
64,FAM96B
65,UQCRH
66,DRG1
67,AMD1
68,VDAC1
69,PA2G4
70,PBK
71,GTF3A
72,TRIM28
73,SF3B5
74,FOXA1
75,IFI30
76,POLR3K
77,H3F3B
78,MT2A
79,RRM2
80,SCP2
81,TMBIM4
82,ATP9A
83,DNAJC1
84,USP32P2
85,TACSTD2
86,PPP3CA
87,RFTN1
88,SLC25A5
89,UBL3
90,FAM72D
91,ATP5F1
92,DCAF6
93,DPM1
94,PEBP1
95,PTPLAD1
96,APPBP2
97,BZW1
98,SNRPD2
99,TM9SF2
100,RPL17
101,CA12
102,CCNG1
103,ATP1B1
104,RPL31
105,CDH3
106,SERF2
107,SERPINA3
108,OSBPL9
109,MRPL14
110,LYPLA1
111,HSPB8
112,PRC1
113,TUFT1
114,CHCHD10
115,MAPK6
116,SMIM15
117,HSPA4
118,TUBB4B
119,NPY1R
120,CELSR2
121,TRIM37
122,SUMF1
123,DTX3L
124,UBE2C
125,NCOA3
126,AGR2
127,RANBP1
128,HSPH1
129,PPIB
130,RNASEH2A
131,ARNT2
132,TPBG
133,ZG16B
134,CKS2
135,NHP2
136,DKK1
137,TSKU
138,IRF2BPL
139,CCDC47
140,QARS
141,ZNF217
142,RFX5
143,GBAS
144,EMG1
145,SYTL5
146,EIF4A1
147,ACSL3
148,CD63
149,CSTA
150,NPM3
151,MRPL3
152,SELT
153,HAT1
154,TM7SF2
155,MRPL15
156,DCTPP1
