,0
0,DDIT4
1,PGAM1
2,KRT17
3,ERH
4,NCOA4
5,SHC1
6,ODC1
7,TM4SF1
8,PDLIM1
9,ALDH9A1
10,GABARAP
11,DSP
12,LDHB
13,ARHGDIB
14,VIM
15,C3ORF14
16,TUBA1A
17,SNRPG
18,JTB
19,ATP5F1
20,MT1E
21,RPLP1
22,KLF10
23,TRIB1
24,IARS
25,SEPHS2
26,UBB
27,AHNAK
28,SLK
29,KRT14
30,C20ORF24
31,EGR2
32,CCT3
33,PPT1
34,SLPI
35,HMGB1
36,RPS28
37,KRT15
38,DENR
39,TUBA1B
40,HIST1H2AC
41,MKNK2
42,EEF2
43,FSTL1
44,RBBP7
45,PRDX1
46,HLA-C
47,ITGAV
48,RPS2
49,BAMBI
50,CUTA
51,HSP90AA1
52,SLC38A2
53,CSTA
54,EFHD1
55,HADHB
56,COL4A5
57,EIF1
58,DHCR24
59,EGR1
60,MAGED2
61,FOS
62,ADAR
