,0
0,TNN
1,IDH1
2,SHC1
3,NAV2
4,ALDH9A1
5,EGR3
6,RBM39
7,VPS35
8,VDAC3
9,RPL10A
10,DLG5
11,IER3
12,JTB
13,SCPEP1
14,BBOX1
15,ATP1A1
16,NFE2L2
17,GTF2IP1
18,RPS13
19,ID4
20,RHOT1
21,PPA1
22,PRDX1
23,CIRBP
24,EIF3CL
25,SLC38A2
26,RPL39
27,SUMO2
28,PTGES3
29,RPL23A
30,FOS
31,MAOB
32,MXRA7
33,HLA-A
34,PACSIN2
35,NCOA4
36,CNBP
37,TMED9
38,FOSB
39,SLC46A3
40,ITM2B
41,LDHB
42,LAPTM4B
43,SLTM
44,SNRPG
45,OFD1
46,SNRPD3
47,FNBP1L
48,AHNAK
49,LUC7L2
50,MAPK1IP1L
51,ITGBL1
52,ST5
53,IRS1
54,ZC3H4
55,CXCL2
56,KLF4
57,TPM1
58,PPP2R2A
59,RPS2
60,TRIM2
61,C6ORF48
62,"RSRP1
"
63,RPL38
64,HIST1H2BK
65,DUSP2
66,KIT
67,TOB1
68,LAMP1
69,SOSTDC1
70,H3F3B
71,PHF11
72,XPO1
73,CADPS2
74,STC1
75,ATP9A
76,TACSTD2
77,FBXO9
78,ALG6
79,ANXA8
80,SLC25A5
81,ADAMTS1
82,ZNF611
83,ATP5F1
84,ALCAM
85,SLC6A14
86,LTN1
87,C14ORF166
88,PEBP1
89,N4BP2L2
90,TM9SF2
91,SEC11A
92,RPL17
93,KIAA1598
94,SEC61B
95,ATP1B1
96,RPL31
97,NDUFC2
98,RTN3
99,TM2D3
100,CARKD
101,JUN
102,IGLL3P
103,TBC1D4
104,BHLHE41
105,HN1L
106,NPIPB5
107,LRPAP1
108,RASA1
109,HECTD4
110,CD81
111,HOXC6
112,TRIM37
113,RPL13
114,AGR2
115,FAM171A1
116,NUP43
117,HSPH1
118,RPL15
119,CXADR
120,TPBG
121,HLA-DRB1
122,SESN1
123,PANK2
124,LOC100272216
125,EIF4A1
126,RPL13A
127,CD63
128,TBC1D9
129,DNAJC12
130,CSTA
131,CCNL1
132,WDR83OS
133,A2M
134,ARHGAP29
135,TSTD2
136,FZD7
137,LALBA
138,MMP7
139,COL4A5
140,RGS1
141,STRAP
142,LEPROT
143,MYBPC1
144,ADAR
145,APOD
146,EIF3H
147,KRT17
148,RAB5A
149,NPM1
150,ODC1
151,PGM1
152,PRPF19
153,ZBTB20
154,OPHN1
155,CSNK1D
156,C14ORF132
157,RPL13AP6
158,WLS
159,ARL8B
160,RPS16
161,BCL6
162,SPRY1
163,LRIG1
164,LYZ
165,SCUBE2
166,IARS
167,FOXC1
168,KRT14
169,HNRNPA1L2
170,C20ORF24
171,CCT3
172,SRSF5
173,SRP14
174,TOMM7
175,LIPA
176,PTPRO
177,UBE4A
178,SAV1
179,PDZK1
180,TRPS1
181,SH3BP4
182,IGKC
183,SDCBP
184,FBXW12
185,PROL1
186,REEP5
187,SORL1
188,ARID5B
189,RPS20
190,ESR1
191,RPL11
192,MIR1244-3
193,RPS14
194,PDE4C
195,PMP22
196,HNRNPA1P10
197,RPS4X
198,RPL41
199,SCGB2A2
200,YTHDF1
201,PRR11
202,PPP3CB
203,FTH1
204,MLPH
205,TUBA1B
206,KRT6B
207,CHST15
208,IMPDH2
209,BAMBI
210,CLTC
211,SET
212,CUTA
213,ACTR3
214,USP7
215,TFF1
216,ARHGEF6
217,HSPA8
218,MAGED2
219,LOC652493
220,ZNF146
221,SLC25A3
222,PABPC1
223,WDR6
224,SLC39A6
225,GEM
226,RPL8
227,ATP5A1
228,CNDP2
229,MYH11
230,INPP1
231,FAM3C
232,TUBA1C
233,VIM
234,EIF3E
235,SAA2
236,BHLHE40
237,GGNBP2
238,NARS
239,CTGF
240,FYCO1
241,SIK1
242,PEG3
243,RPS28
244,KRT15
245,RAB13
246,HIST1H2AC
247,ZFP36
248,MKNK2
249,PSMD14
250,DNAJC24
251,TCN1
252,NCL
253,RBBP7
254,BLVRA
255,AGO2
256,ENOSF1
257,SPCS1
258,CDC42SE1
259,POLR2B
260,SPARC
261,ACADVL
262,MORF4L2
263,RGS2
264,BTG2
265,SPARCL1
266,PITPNB
267,PPM1B
268,CXCL12
269,VCAM1
270,UBC
271,NFIL3
272,GOLGA8B
273,ATP5C1
274,TPT1
275,HLA-DRB5
276,C3ORF14
277,SGK1
278,KLF11
279,GAPDH
280,FMOD
281,RPL7A
282,GSTM3
283,ANXA1
284,SLC25A36
285,METTL3
286,BTF3
287,TMBIM6
288,EEF2
289,SCAF8
290,CDIPT
291,TSC22D3
292,NDRG1
293,PTP4A1
294,ECHDC2
295,BACE2
296,RPS6
297,LHFPL2
298,H3F3AP4
299,ZFYVE16
300,DHCR24
301,ACTG1
302,ENAH
303,CSN1S1
304,RPL34
305,DDIT4
306,DUSP1
307,FAM8A1
308,AKR7A2
309,AZGP1
310,PSMB5
311,EIF3L
312,MORF4L1
313,NINL
314,MSL1
315,ID2B
316,CAP1
317,SLC30A1
318,BIRC2
319,MGP
320,TMEM258
321,SEPP1
322,HMGB1
323,DENR
324,NGFRAP1
325,BANP
326,CALM2
327,TFAP2C
328,RPL28
329,C8ORF4
330,JAK1
331,GALNT1
332,STAT6
333,OAT
334,HSP90AA1
335,MAFF
336,RPL10
337,RPLP0
338,SLC25A6
339,MCCC2
340,ACTB
341,ACTA2
342,ATF3
343,HERC2P9
344,CXCR4
345,ERH
346,"SARAF
"
347,MTHFD2
348,APP
349,TSPYL4
350,EEF1A1
351,TDRD12
352,LAMP2
353,GABARAP
354,GGA1
355,LGALS3
356,AUTS2
357,B2M
358,LTA4H
359,TRMT12
360,DSG2
361,RPLP1
362,ANKS1A
363,RLIM
364,ARMCX6
365,RPL6
366,NBPF15
367,RPS7
368,RBM5
369,TBCA
370,LTF
371,CYR61
372,HLA-C
373,YWHAZ
374,FAU
375,PELI1
376,DNTTIP2
377,RPS18
378,TMED10
379,PGAM1
380,RBM4
381,ERBB4
382,TM4SF1
383,ZNF160
384,CEBPB
385,NGRN
386,CSN3
387,ARHGDIB
388,USP48
389,VAV3
390,PDIA6
391,SNX3
392,MT1E
393,ENC1
394,RNASE4
395,EPCAM
396,DBI
397,ARL4A
398,IER2
399,SOCS2
400,LDHA
401,INPP5F
402,FARP1
403,ALDH1A3
404,ZFP36L2
405,RNF13
406,OXTR
407,HAUS2
408,C3
409,MIR21
410,CBX3
411,ANP32B
412,IFITM3
413,XBP1
414,EEF1B2
415,PDGFD
416,ADI1
417,DDX17
418,DSP
419,RPL35
420,RPS9
421,NDUFB8
422,TUBA1A
423,DLK1
424,KLF10
425,FAM111A
426,MYLK
427,SLK
428,PRR5-ARHGAP8
429,RPL4
430,RPS19
431,PPT1
432,NUP133
433,NEMF
434,STC2
435,SQRDL
436,HOXA9
437,SLC38A1
438,MAPRE1
439,BMI1
440,PIP
441,RPL5
442,TOMM20
443,MCL1
444,GNAS
445,CDK2AP1
446,RABGAP1
447,SNRPE
448,ELOVL5
449,PDLIM1
450,UBR4
451,PCMT1
452,PSAP
453,SPRY2
454,IST1
455,ANXA5
456,MXI1
457,CYP1B1
458,RPL22
459,EGR2
460,COX8A
461,RPS23
462,PROM1
463,EGF
464,PNISR
