,0
0,DDIT4
1,NPM1
2,ODC1
3,PRPF19
4,PSMB5
5,PSAP
6,EGR3
7,RPL13AP6
8,MORF4L1
9,RPS16
10,IER3
11,IARS
12,C20ORF24
13,CCT3
14,GTF2IP1
15,SEPP1
16,PPA1
17,TFAP2C
18,RPL28
19,HSP90AA1
20,EIF3CL
21,SLC38A2
22,RPLP0
23,ACTB
24,HADHB
25,SDCBP
26,RPL23A
27,CCNG2
28,ERH
29,CNBP
30,YPEL5
31,REEP5
32,EEF1A1
33,FDFT1
34,TMA7
35,B2M
36,RPS4X
37,RPS26
38,FTH1
39,MLPH
40,ARMCX6
41,TBCA
42,HSPA1A
43,GATA3
44,RPS2
45,BAMBI
46,SET
47,ACTR3
48,PPIA
49,CD24
50,TOB1
51,FAU
52,HSPA8
53,RPS18
54,RPL8
55,TACSTD2
56,RPL36AL
57,RPL30
58,RPL37A
59,PARK7
60,TUBA1C
61,CEBPB
62,SLC25A5
63,PDIA6
64,RPS29
65,STARD7
66,EIF3E
67,DHRS2
68,GABARAPL2
69,EPCAM
70,DBI
71,NARS
72,C14ORF166
73,SOCS2
74,LDHA
75,ATP1B3
76,HIST1H2AC
77,PSMD14
78,NCL
79,SPCS1
80,ATP1B1
81,RPL31
82,ZFP36L2
83,KLHDC2
84,EEF1G
85,RPL27
86,COX7A2
87,RPS17
88,CBX3
89,ANP32B
90,CXCL12
91,XBP1
92,IFITM3
93,EEF1B2
94,SFN
95,UBC
96,DSP
97,CD81
98,RPL35
99,TPT1
100,TRIM37
101,TUBA1A
102,GAPDH
103,KLF10
104,HSPH1
105,RPS19
106,ARF6
107,PPT1
108,TPBG
109,GSTM3
110,TMBIM6
111,EEF2
112,EIF4A1
113,PTP4A1
114,RPL13A
115,RPL5
116,RPL12
117,CD63
118,CSTA
119,UBA52
120,TOMM20
121,RPS6
122,H3F3AP4
123,GNAS
124,DHCR24
125,ABAT
126,ACTG1
127,TOMM6
128,SNRPD3
