,0
0,MMP10
1,PEX5L
2,STOM
3,CCDC74B
4,AMY1A
5,C3ORF14
6,CLIC6
7,RGN
8,LINC00472
9,NLGN4X
10,PCDH19
11,MATN2
12,CPB1
13,TMEM45B
14,SCUBE2
15,PCLO
16,ZIC1
17,GLRB
18,TMEM139
19,TSPAN6
20,GRIK1-AS1
21,SUSD3
22,MIA
23,USP35
24,SLC1A1
25,RNF183
26,DCDC5
27,TMPRSS3
28,FAM198B
29,RTN1
30,ARC
31,ANO2
32,RNF128
33,SDC2
34,PROM1
35,CYP2A6
36,PTGER3
37,CACNA1I
38,GP2
39,ATP8A2
40,RIMS4
41,GCNT1
42,HSPB8
43,CHI3L2
44,GALNT16
45,LYPD6
46,NCAM2
47,MAGEC2
48,MAEL
49,RMST
50,CTNND2
51,ZBTB18
52,PLA2G3
53,DCD
54,SLC1A4
55,DCBLD2
56,ACSS3
57,NPY1R
58,SCML2
59,NTN4
60,PEG3
61,MUC15
62,GPC4
63,LINC00654
64,TMEM98
65,PDZRN3
66,KIF5C
67,AREG
68,ANXA8
69,CX3CR1
70,CST9
71,SPATA6L
72,DIO1
73,ATHL1
74,KLHL35
75,PLCE1
76,NCAM1
77,GNG12
78,BAMBI
79,MYRIP
80,MYBL1
81,DDO
82,LIN7A
83,SEMA6A
84,SGK3
85,PNMAL1
86,PKIA
87,NDP
88,ANO3
89,GRIA2
90,GJB1
91,SMA5
92,NPY5R
93,DNAH5
94,DNAH17
95,BPIFB1
96,TNS4
97,IL17RB
98,LINC00993
99,C1ORF64
100,C9ORF24
101,FAM155A
102,MAP7D2
103,CEACAM1
104,ID4
105,LOC100506974
106,HOXB2
107,CXCL14
108,ZNF662
109,TYRP1
110,ZNF385B
111,CYP2A7P1
112,CHDH
113,LRP2
114,TTLL7
115,KRT7
116,NELL2
117,PGR
118,STC2
119,KCTD14
120,HS6ST2
121,PRAME
122,MAGEA11
123,TEKT3
124,TMEM101
125,BCAR3
126,CYP4B1
127,PDZK1
128,DTNA
129,FZD6
130,MYT1L
131,NRBP2
132,GLDC
133,AFF3
134,SYTL4
135,ZMYND12
136,SLC7A11
137,STEAP2
138,FAM184B
139,FGF13
140,AQP5
