,0
0,RPL26
1,TUBA1B
2,ATP5G1
3,ATP6AP2
4,GLB1
5,HLA-A
6,SPANXA1
7,ADM
8,SDCBP
9,FOXA1
10,SNRPD3
11,HSPA8
12,RPS18
13,TOP2B
14,ATP5B
15,GAPDH
16,CCT4
17,PLK2
18,HEBP1
19,FRAT2
20,ARMCX6
21,SLIRP
22,PKIB
23,SAT1
24,SUMF2
25,GLA
26,PSAP
27,RPL22L1
28,GDI2
29,HIST1H2BK
30,ETFA
31,AREG
32,ARNT2
33,NACA
34,ATIC
35,SH3BGRL
36,NDUFA4
37,ESR1
38,NPM1
39,PSMC1
40,ABCE1
41,PSMA6
42,RPL26L1
43,RAN
44,CDH1
45,STIP1
46,NOP10
47,LINC00052
48,UBP1
49,UQCRH
50,BOLA2
51,SELENBP1
52,ANXA2P2
53,HSPE1
54,CMC2
55,CTSA
56,RARS
57,SERINC3
58,NAA20
59,MYL12A
60,TSPAN13
61,SERINC1
62,B4GALT1
63,NCOA4
64,"SNHG19
"
65,MT1X
66,DKK1
67,DCTPP1
68,TPD52L1
69,SEPP1
70,ILF2
71,EPS8
72,NBPF15
73,TMSB10
74,CD55
75,STARD10
76,RPL6
77,EFNA1
78,RPL39
79,ATF4
80,C14ORF119
81,FAM102B
82,NR3C1
83,HSP90AA1
84,TRIM37
85,FOLR1
86,DHX40
87,RPL9
88,STUB1
89,GLRX2
90,PTPLAD1
91,RAB9A
92,MRPL3
93,PPIB
94,PEG10
95,AHSA1
96,PPM1K
97,CELSR2
98,SGCG
99,CSTA
100,ATP5G3
101,TMBIM6
102,HNRNPAB
103,ADIPOR2
104,MRPL36
105,TM9SF2
106,FGD5-AS1
107,CREG1
108,LOC100129361
109,EEF1A2
110,TMBIM4
111,PKM
112,COX6B1
113,MYO1B
114,COMT
115,LYPLA1
116,MYL12B
117,PTTG1
118,PSMD12
119,UCP2
120,RPL18AP3
121,PRMT1
122,NHP2
123,EIF3CL
124,GPI
125,RAB1A
126,NQO1
127,CYCS
128,ERP29
129,PAICS
130,MRPL37
131,FXYD3
132,COX7A2
133,ASS1
134,RAB25
135,SERINC5
136,TFAP2C
137,CDIPT
138,PDIA6
139,ODC1
140,ITM2B
141,IDI1
142,EIF4H
143,UBE2M
144,NMD3
145,XPOT
146,CDC20
147,PRPF4
148,TFRC
149,RRM2
150,RPSA
151,BOLA3
152,OAZ1
153,FHL1
154,TMEM14C
155,DHRS2
156,ANXA9
157,C6ORF48
158,EBPL
159,PTTG1IP
160,TOMM6
161,DDIT4
162,PLEKHF2
163,PSMD14
164,NDUFS5
165,TMSB4X
166,TRMT112
167,SLC6A14
168,IRF2BPL
169,SLC25A5
170,SLC9A3R1
171,SUMO1
172,MRPL33
173,LASP1
174,PNPT1
175,CERS2
176,CCNI
177,MALAT1
178,KIAA1191
179,CCDC53
